Artist_Reputation,Height,Width,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Remote_Location,Cost,State
High_Reputation,21.0,9.0,791.0,Aluminium,3.23,19.63,No,Yes,No,Roadways,No,Wealthy,urban,907.62,Illinois
Low_Reputation,35.0,15.0,8209.0,Clay,5.25,45.1,No,No,No,Roadways,Yes,Working Class,urban,316.85,Wisconsin
Low_Reputation,38.0,16.0,3809.0,Aluminium,3.03,17.06,No,No,Yes,Roadways,No,Working Class,urban,200.37,AA
Moderate_Reputation,14.0,8.0,7593.0,Brass,22.93,55.58,No,Yes,Yes,Roadways,No,Working Class,urban,633.39,Louisiana
Low_Reputation,32.0,15.0,7997.0,Brass,169.06,85.75,No,No,Yes,Roadways,No,Working Class,urban,954.92,Pennsylvania
High_Reputation,6.0,5.0,108.0,Aluminium,5.15,24.89,No,Yes,No,Airways,No,Wealthy,urban,529.53,West Virginia
Low_Reputation,26.0,11.0,241037.0,Marble,500.38,96.4,Yes,Yes,Yes,Airways,No,Wealthy,urban,3758.5,Missouri
Low_Reputation,36.0,16.0,676.0,Wood,5.56,11.36,No,No,No,Airways,No,Working Class,urban,120.79,New Jersey
High_Reputation,27.0,8.0,23226.0,Bronze,56.51,58.17,No,Yes,Yes,Roadways,No,Working Class,urban,4191.62,Mississippi
Low_Reputation,17.0,9.0,7157.0,Brass,12.27,59.07,No,Yes,No,Airways,No,Working Class,urban,384.34,Florida
High_Reputation,27.0,20.0,9122.0,Clay,22.21,51.9,No,Yes,No,Airways,Yes,Working Class,urban,3078.18,Virginia
Moderate_Reputation,11.0,6.0,132.0,Aluminium,6.55,18.45,No,No,Yes,Roadways,No,Wealthy,urban,344.7,AE
Low_Reputation,30.0,15.0,46855.0,Brass,74.06,71.49,Yes,No,No,Roadways,No,Working Class,urban,506.92,New Mexico
High_Reputation,23.0,12.0,384282.0,Marble,3558.24,26.41,No,No,No,Roadways,No,Working Class,urban,20565.21,West Virginia
Moderate_Reputation,16.0,6.0,55498.0,Stone,139.06,76.24,No,No,Yes,Roadways,No,Working Class,urban,974.02,Minnesota
Moderate_Reputation,23.0,8.0,819.0,Aluminium,5.69,24.45,Yes,No,Yes,Waterways,No,Working Class,urban,599.41,Utah
Low_Reputation,4.0,3.0,36.0,Bronze,3.96,23.02,No,No,Yes,Airways,No,Working Class,urban,174.98,New Hampshire
High_Reputation,21.0,8.0,1578.0,Aluminium,4.64,16.03,No,No,Yes,Roadways,No,Working Class,urban,370.44,Arizona
High_Reputation,23.0,13.0,433.0,Wood,5.85,14.61,No,No,Yes,Waterways,No,Working Class,remote,655.7,Montana
High_Reputation,8.0,4.0,55.0,Wood,6.89,24.04,Yes,Yes,Yes,Airways,No,Wealthy,urban,726.36,Texas
Low_Reputation,10.0,5.0,302.0,Clay,3.65,13.4,No,Yes,Yes,Roadways,Yes,Wealthy,urban,133.05,Colorado
Low_Reputation,16.0,8.0,50207.0,Marble,30.19,41.19,Yes,Yes,No,Airways,No,Working Class,urban,460.77,Rhode Island
High_Reputation,37.0,19.0,107958.0,Brass,443.38,26.49,No,No,No,Roadways,No,Working Class,urban,3741.0,Wyoming
Moderate_Reputation,31.0,11.0,356.0,Wood,4.08,10.01,Yes,No,Yes,Airways,No,Working Class,urban,230.4,Wyoming
Low_Reputation,21.0,7.0,63.0,Wood,5.38,22.88,No,No,Yes,Roadways,No,Working Class,urban,179.81,Utah
High_Reputation,12.0,6.0,1008.0,Bronze,4.61,17.74,No,Yes,No,Roadways,No,Working Class,remote,386.83,Nebraska
Moderate_Reputation,13.0,6.0,153.0,Wood,5.26,10.09,No,No,Yes,Airways,No,Working Class,urban,149.94,Minnesota
Moderate_Reputation,39.0,8.0,7997.0,Brass,1066.13,45.26,No,Yes,No,Airways,No,Wealthy,urban,5765.04,Oklahoma
Moderate_Reputation,16.0,7.0,786.0,Clay,6.73,14.0,No,No,Yes,Waterways,Yes,Working Class,remote,231.24,New York
Moderate_Reputation,17.0,9.0,203488.0,Stone,468.2,97.32,No,No,No,Roadways,No,Working Class,urban,3719.24,Washington
High_Reputation,32.0,11.0,2431.0,Clay,7.12,14.39,No,No,No,Roadways,Yes,Working Class,urban,801.65,Alaska
Low_Reputation,15.0,8.0,132045.0,Stone,436.91,84.82,Yes,No,No,Airways,No,Working Class,remote,2106.9,Texas
Moderate_Reputation,15.0,8.0,155.0,Wood,4.15,20.99,Yes,No,No,Roadways,No,Wealthy,urban,346.8,Texas
High_Reputation,41.0,11.0,73981.0,Brass,660.15,94.87,Yes,No,No,Waterways,No,Working Class,remote,14767.12,Michigan
Moderate_Reputation,26.0,10.0,15590.0,Brass,22.03,57.78,No,No,No,Airways,No,Working Class,urban,687.5,Wyoming
Moderate_Reputation,8.0,4.0,3601.0,Marble,22.32,15.52,Yes,No,No,Airways,No,Working Class,urban,224.09,California
Moderate_Reputation,24.0,6.0,6078.5,Bronze,41.41,59.21,No,Yes,No,Airways,No,Working Class,urban,890.85,South Dakota
Moderate_Reputation,14.0,7.0,48791.0,Marble,396.47,92.99,Yes,Yes,No,Airways,No,Wealthy,urban,2729.23,Michigan
Moderate_Reputation,9.0,5.0,58.0,Wood,4.99,18.12,No,Yes,No,Roadways,No,Working Class,urban,217.93,Nevada
Moderate_Reputation,41.0,10.0,508.0,Wood,6.27,14.81,No,No,Yes,Roadways,No,Working Class,urban,426.78,South Carolina
High_Reputation,28.0,13.0,4900.0,Clay,28.02,23.0,No,No,Yes,Airways,Yes,Working Class,urban,835.68,Georgia
Low_Reputation,17.0,6.0,293.0,Aluminium,5.54,14.7,No,No,No,Roadways,No,Working Class,urban,111.79,South Carolina
Low_Reputation,14.0,6.0,41940.0,Stone,109.61,86.48,No,Yes,No,Roadways,No,Wealthy,urban,857.89,AE
Moderate_Reputation,16.0,6.0,145.0,Wood,3.89,20.89,Yes,Yes,Yes,Airways,No,Working Class,urban,320.84,South Dakota
Moderate_Reputation,57.0,36.0,21456.0,Clay,22.79,26.98,Yes,No,No,Waterways,Yes,Working Class,urban,484.49,North Dakota
High_Reputation,26.0,10.0,11491.0,Brass,27.58,54.22,No,No,No,Roadways,No,Working Class,remote,1792.02,Massachusetts
Low_Reputation,12.0,6.0,28674.0,Stone,20.63,69.22,No,No,Yes,Roadways,No,Working Class,urban,475.7,Illinois
Low_Reputation,18.0,6.0,166.0,Wood,3.76,11.72,Yes,No,No,Airways,No,Working Class,urban,104.81,Connecticut
High_Reputation,24.0,7.0,591.0,Aluminium,4.33,10.26,No,No,No,Roadways,No,Working Class,urban,297.34,New Hampshire
Moderate_Reputation,15.0,7.0,30563.0,Marble,57.01,89.34,No,Yes,No,Airways,No,Wealthy,urban,892.98,AA
Low_Reputation,13.0,7.0,123.0,Wood,3.92,11.62,No,No,Yes,Roadways,No,Wealthy,urban,122.11,Mississippi
Moderate_Reputation,3.0,2.0,7997.0,Brass,6.12,23.53,No,No,Yes,Roadways,No,Working Class,urban,365.92,Tennessee
Low_Reputation,22.0,8.0,3387.0,Bronze,5.84,12.19,Yes,No,No,Waterways,No,Working Class,urban,131.88,North Carolina
Moderate_Reputation,39.0,6.0,923841.0,Stone,3926.8,84.79,Yes,No,Yes,Roadways,No,Working Class,urban,15737.24,Delaware
Moderate_Reputation,4.0,4.0,291.0,Marble,3.74,19.87,Yes,No,Yes,Waterways,No,Working Class,urban,210.1,Minnesota
Moderate_Reputation,17.0,11.0,126770.0,Marble,533.85,82.23,Yes,No,Yes,Airways,No,Working Class,urban,15515.89,Arkansas
Low_Reputation,4.0,4.0,217.0,Brass,4.89,21.31,No,No,Yes,Roadways,No,Working Class,urban,191.55,Florida
Low_Reputation,20.0,8.0,1089.0,Clay,3.27,18.41,No,No,Yes,Airways,Yes,Working Class,urban,181.68,Wisconsin
Moderate_Reputation,23.0,7.0,7997.0,Brass,33.77,66.99,No,No,No,Waterways,No,Working Class,urban,995.83,AE
High_Reputation,8.0,4.0,2573.0,Marble,7.49,20.45,No,No,No,Airways,No,Working Class,remote,533.29,Wyoming
High_Reputation,11.0,6.0,401.0,Clay,4.28,12.57,No,No,Yes,Waterways,Yes,Working Class,urban,345.27,Washington
Low_Reputation,13.0,8.0,428.0,Clay,6.45,20.6,No,No,Yes,Roadways,Yes,Working Class,urban,307.72,Louisiana
Moderate_Reputation,30.0,11.0,11623.0,Bronze,12.85,76.49,Yes,Yes,No,Airways,No,Working Class,urban,974.25,New Hampshire
Low_Reputation,7.0,5.0,451.0,Brass,6.75,20.19,No,No,No,Roadways,No,Wealthy,urban,187.49,Connecticut
Moderate_Reputation,24.0,8.0,413.0,Wood,6.99,19.52,No,No,Yes,Roadways,No,Working Class,remote,366.18,Rhode Island
Low_Reputation,9.0,4.0,4258.0,Stone,7.69,17.31,No,No,No,Roadways,No,Working Class,urban,249.52,South Dakota
Moderate_Reputation,12.0,8.0,5858.0,Brass,16.93,85.49,No,No,No,Roadways,No,Working Class,remote,825.5,Wyoming
Moderate_Reputation,15.0,6.0,20659.0,Marble,133.3,95.05,No,No,Yes,Roadways,No,Working Class,urban,904.72,Minnesota
High_Reputation,21.0,11.0,351741.0,Stone,2935.93,40.89,No,Yes,No,Airways,No,Working Class,urban,17667.05,Virginia
Moderate_Reputation,28.0,11.0,14427.0,Bronze,48.75,75.66,No,No,Yes,Waterways,No,Working Class,remote,1237.41,AE
Low_Reputation,26.0,15.0,6420.0,Clay,18.25,35.42,Yes,No,Yes,Waterways,Yes,Working Class,urban,361.23,AP
Low_Reputation,31.0,8.0,910916.0,Stone,814.89,73.58,No,No,No,Waterways,No,Working Class,remote,2105.35,AE
Low_Reputation,13.0,7.0,1335.0,Bronze,3.58,13.45,No,No,No,Roadways,No,Working Class,urban,134.84,AE
Low_Reputation,25.0,8.0,196248.0,Marble,212.71,97.65,Yes,No,Yes,Roadways,No,Working Class,urban,1198.11,Connecticut
Moderate_Reputation,19.0,9.0,4554.0,Bronze,14.64,11.09,Yes,No,Yes,Waterways,No,Working Class,urban,192.05,Maine
High_Reputation,40.0,15.0,961.0,Wood,4.28,24.45,Yes,No,No,Waterways,No,Working Class,urban,190.85,Kentucky
Low_Reputation,42.0,18.0,5194.0,Clay,18.15,78.24,Yes,No,No,Waterways,Yes,Wealthy,urban,1344.13,Michigan
High_Reputation,9.0,5.0,1100.0,Bronze,6.0,15.35,No,No,Yes,Airways,No,Working Class,urban,410.59,Pennsylvania
Moderate_Reputation,34.0,12.0,799552.0,Marble,869.68,74.93,Yes,No,No,Waterways,No,Working Class,urban,8009.6,AE
High_Reputation,15.0,6.0,372.0,Aluminium,4.15,10.43,No,No,No,Waterways,No,Working Class,remote,258.18,Minnesota
Moderate_Reputation,16.0,8.0,100308.0,Stone,117.87,59.06,Yes,No,No,Roadways,No,Working Class,urban,1056.8,Illinois
High_Reputation,26.0,12.0,1754.0,Aluminium,6.03,19.39,No,No,Yes,Roadways,No,Working Class,urban,853.31,Florida
Low_Reputation,32.0,16.0,3652.0,Aluminium,18.53,20.43,Yes,No,Yes,Waterways,No,Working Class,urban,234.46,Kentucky
Moderate_Reputation,29.0,8.0,10931.0,Bronze,14.11,32.52,No,No,No,Roadways,No,Working Class,urban,557.06,Texas
Low_Reputation,8.0,5.0,134.0,Aluminium,4.66,14.65,Yes,No,Yes,Roadways,No,Working Class,urban,147.16,Nebraska
Moderate_Reputation,17.0,9.0,110941.0,Marble,364.32,55.95,No,No,No,Roadways,No,Working Class,urban,1488.68,North Carolina
Low_Reputation,18.0,11.0,99.0,Wood,4.19,12.11,No,Yes,No,Airways,No,Working Class,urban,101.98,Vermont
Moderate_Reputation,19.0,14.0,545.0,Wood,3.84,23.28,Yes,No,No,Waterways,No,Working Class,urban,215.61,Oklahoma
High_Reputation,34.0,10.0,1343791.0,Stone,5117.29,39.34,No,No,No,Roadways,No,Working Class,urban,22853.89,Kentucky
Moderate_Reputation,22.0,14.0,30791.0,Brass,169.5,81.38,No,Yes,Yes,Roadways,No,Working Class,urban,1616.46,Minnesota
High_Reputation,12.0,6.0,423.0,Aluminium,6.88,14.38,Yes,Yes,No,Roadways,No,Wealthy,urban,349.36,Montana
Moderate_Reputation,29.0,10.0,418256.0,Stone,2016.98,81.62,No,No,Yes,Waterways,No,Working Class,urban,7009.01,AA
High_Reputation,10.0,4.0,9592.0,Stone,53.06,31.12,Yes,No,No,Airways,No,Wealthy,remote,1733.1,California
High_Reputation,11.0,8.0,421.0,Clay,3.26,16.42,No,No,Yes,Roadways,Yes,Working Class,urban,364.28,New Jersey
High_Reputation,27.0,18.0,40389.0,Bronze,119.95,62.6,Yes,No,Yes,Airways,No,Working Class,urban,3711.41,Florida
Low_Reputation,17.0,6.0,538.0,Aluminium,5.95,14.28,No,No,Yes,Roadways,No,Working Class,urban,159.67,Oklahoma
High_Reputation,27.0,15.0,883259.0,Marble,3739.36,28.55,Yes,No,Yes,Waterways,No,Working Class,urban,26272.53,Maryland
Low_Reputation,49.0,22.0,171754.0,Brass,96.15,42.5,No,Yes,No,Airways,No,Working Class,urban,1765.29,Utah
Low_Reputation,40.0,20.0,9983.0,Clay,43.06,85.58,Yes,No,Yes,Waterways,Yes,Working Class,urban,705.17,North Dakota
Low_Reputation,13.0,8.0,131.0,Aluminium,6.8,14.94,Yes,No,Yes,Roadways,No,Wealthy,urban,176.75,Georgia
Low_Reputation,14.0,6.0,16635.0,Stone,13.98,76.23,Yes,No,Yes,Waterways,No,Working Class,remote,519.85,AP
Low_Reputation,28.0,11.0,1301274.0,Stone,5713.56,97.35,No,No,Yes,Waterways,No,Working Class,urban,15860.95,Wyoming
Moderate_Reputation,28.0,7.0,11501.0,Brass,127.3,57.12,No,No,Yes,Roadways,No,Working Class,urban,2967.98,Maine
Low_Reputation,34.0,13.0,2166915.0,Stone,7142.87,90.73,Yes,No,Yes,Roadways,No,Working Class,urban,44085.26,Illinois
Moderate_Reputation,22.0,14.0,386.0,Wood,5.08,23.28,No,Yes,No,Airways,No,Working Class,urban,267.03,AP
High_Reputation,14.0,8.0,4407.0,Brass,23.29,16.77,No,Yes,No,Roadways,No,Wealthy,urban,512.3,Georgia
Low_Reputation,35.0,21.0,89371.0,Brass,194.63,39.7,Yes,No,No,Airways,No,Working Class,urban,938.77,Washington
Moderate_Reputation,22.0,9.0,474405.0,Stone,1506.86,95.52,No,No,No,Airways,No,Working Class,urban,4331.07,Iowa
High_Reputation,45.0,13.0,3030.0,Aluminium,33.56,16.74,No,Yes,No,Roadways,No,Working Class,urban,1261.26,Tennessee
High_Reputation,31.0,26.0,5000.0,Aluminium,7.59,62.61,No,Yes,No,Airways,No,Wealthy,urban,2527.91,Wyoming
Moderate_Reputation,3.0,3.0,33.0,Clay,5.9,23.57,Yes,No,Yes,Waterways,Yes,Working Class,urban,185.25,Iowa
High_Reputation,32.0,15.0,1641728.0,Stone,3093.07,94.31,No,No,No,Roadways,No,Working Class,urban,35389.19,AE
Moderate_Reputation,10.0,4.0,6536.0,Marble,21.41,45.41,No,No,No,Waterways,No,Working Class,urban,523.57,Delaware
Low_Reputation,13.0,6.0,367.0,Clay,3.15,11.68,Yes,No,No,Waterways,Yes,Working Class,urban,124.81,New York
Low_Reputation,11.0,7.0,68.0,Wood,4.32,24.56,No,Yes,No,Roadways,No,Wealthy,urban,188.03,AE
Moderate_Reputation,3.0,3.0,303.0,Stone,6.46,13.44,Yes,No,No,Airways,No,Working Class,remote,247.91,Pennsylvania
Moderate_Reputation,25.0,7.0,332.0,Wood,3.96,23.85,No,No,No,Waterways,No,Working Class,urban,224.14,West Virginia
Moderate_Reputation,17.0,7.0,649.0,Aluminium,6.73,21.34,No,No,No,Roadways,No,Wealthy,urban,262.15,District of Columbia
Low_Reputation,27.0,6.0,293.0,Wood,3.35,12.99,No,No,No,Roadways,No,Working Class,urban,101.21,Nevada
Low_Reputation,19.0,11.0,2404.0,Clay,7.58,16.59,Yes,No,No,Waterways,Yes,Working Class,urban,233.23,AP
Moderate_Reputation,38.0,19.0,7997.0,Brass,801.42,43.81,No,Yes,No,Roadways,No,Working Class,urban,15981.84,Tennessee
Low_Reputation,15.0,7.0,574.0,Aluminium,6.78,10.37,No,No,Yes,Roadways,No,Working Class,urban,351.13,Oklahoma
High_Reputation,13.0,7.0,3996.0,Brass,38.03,24.82,No,No,No,Roadways,No,Wealthy,urban,768.26,Rhode Island
Low_Reputation,22.0,16.0,12204.0,Bronze,5.36,90.66,No,No,Yes,Roadways,No,Working Class,urban,1312.94,Kentucky
Low_Reputation,37.0,15.0,6078.5,Bronze,92.09,51.6,No,No,No,Roadways,No,Working Class,remote,19246.16,South Carolina
Moderate_Reputation,27.0,8.0,365.0,Aluminium,3.8,18.76,Yes,No,Yes,Airways,No,Wealthy,urban,360.58,West Virginia
High_Reputation,9.0,4.0,147.0,Clay,5.98,24.9,No,Yes,No,Roadways,Yes,Working Class,urban,351.95,Montana
Moderate_Reputation,31.0,6.0,16025.0,Brass,54.26,67.46,Yes,No,No,Roadways,No,Working Class,urban,758.2,Arizona
Moderate_Reputation,14.0,8.0,4851.0,Brass,15.11,24.25,No,Yes,Yes,Airways,No,Working Class,urban,445.39,Mississippi
High_Reputation,18.0,8.0,37164.0,Marble,195.4,42.6,Yes,No,No,Waterways,No,Working Class,urban,1077.68,Idaho
Low_Reputation,4.0,4.0,568.0,Marble,5.77,13.16,No,No,No,Waterways,No,Working Class,urban,174.0,Iowa
Low_Reputation,18.0,6.0,84383.0,Stone,201.25,47.23,Yes,No,No,Airways,No,Working Class,urban,984.07,AE
Low_Reputation,39.0,12.0,2252759.0,Stone,2899.8,27.98,No,No,No,Airways,No,Working Class,urban,7909.71,Nevada
Low_Reputation,31.0,23.0,70415.0,Bronze,52.29,55.19,Yes,Yes,No,Airways,No,Wealthy,urban,1188.78,New Jersey
High_Reputation,10.0,5.0,513.0,Brass,4.05,10.21,Yes,Yes,Yes,Airways,No,Wealthy,urban,319.04,Missouri
High_Reputation,26.0,9.0,254309.0,Marble,164.04,42.12,No,No,Yes,Roadways,No,Working Class,urban,1891.75,New York
High_Reputation,22.0,9.0,355.0,Wood,5.04,22.68,Yes,No,No,Waterways,No,Working Class,urban,665.8,Michigan
Low_Reputation,19.0,10.0,6637.0,Bronze,3.56,46.73,Yes,Yes,Yes,Airways,No,Working Class,urban,498.87,New Hampshire
Moderate_Reputation,12.0,7.0,127.0,Wood,6.54,20.25,No,No,No,Airways,No,Working Class,urban,239.63,Virginia
Moderate_Reputation,25.0,8.0,1999.0,Aluminium,14.66,18.45,No,No,No,Airways,No,Working Class,urban,341.81,Delaware
Moderate_Reputation,29.0,14.0,3842.0,Clay,10.06,22.22,No,Yes,No,Airways,Yes,Working Class,urban,531.52,Kansas
Moderate_Reputation,17.0,8.0,62782.0,Marble,291.17,71.7,Yes,Yes,Yes,Airways,No,Wealthy,remote,1639.03,New Hampshire
Moderate_Reputation,12.0,6.0,97.0,Wood,3.4,19.01,Yes,Yes,No,Airways,No,Working Class,urban,209.24,Alaska
Low_Reputation,4.0,4.0,35.0,Wood,3.52,11.33,No,No,No,Roadways,No,Working Class,urban,90.94,AA
High_Reputation,21.0,4.0,26.0,Aluminium,3.42,18.11,No,No,No,Waterways,No,Working Class,remote,220.81,Pennsylvania
Low_Reputation,6.0,8.0,383.0,Bronze,3.64,18.81,No,Yes,No,Airways,No,Working Class,urban,176.98,Oregon
High_Reputation,25.0,15.0,24297.0,Bronze,97.37,43.51,No,Yes,No,Airways,No,Working Class,urban,16646.45,Virginia
High_Reputation,21.0,10.0,418.0,Wood,5.95,22.3,No,Yes,Yes,Airways,No,Wealthy,urban,698.4,Connecticut
Low_Reputation,13.0,7.0,2656.0,Brass,8.52,14.74,Yes,Yes,No,Airways,No,Wealthy,remote,240.69,Montana
Low_Reputation,31.0,17.0,2879.0,Aluminium,7.78,15.71,No,No,Yes,Roadways,No,Working Class,urban,253.98,AA
Moderate_Reputation,15.0,6.0,484.0,Aluminium,3.13,10.79,Yes,Yes,No,Airways,No,Wealthy,urban,167.64,Alaska
High_Reputation,68.0,50.0,25522.0,Aluminium,65.07,40.52,No,No,No,Roadways,No,Working Class,urban,972.34,Massachusetts
Low_Reputation,22.0,9.0,122223.0,Marble,129.61,43.92,Yes,No,No,Waterways,No,Working Class,urban,428.62,South Carolina
Low_Reputation,12.0,6.0,2938.0,Brass,5.38,11.37,Yes,Yes,Yes,Airways,No,Wealthy,urban,245.96,Kansas
Moderate_Reputation,46.0,14.0,59674.0,Brass,81.41,43.97,Yes,Yes,Yes,Airways,No,Working Class,urban,2313.43,AA
Low_Reputation,15.0,7.0,3391.0,Bronze,7.94,21.06,No,No,Yes,Airways,No,Working Class,urban,266.72,Oregon
High_Reputation,12.0,6.0,269.0,Aluminium,3.78,11.28,No,No,Yes,Airways,No,Working Class,urban,242.32,Idaho
Low_Reputation,23.0,13.0,1599.0,Aluminium,3.67,18.47,No,No,Yes,Waterways,No,Working Class,urban,147.83,Mississippi
Moderate_Reputation,3.0,3.0,21.0,Wood,3.01,17.6,Yes,No,No,Waterways,No,Working Class,urban,126.73,Florida
Low_Reputation,21.0,6.0,63.0,Wood,5.86,16.99,No,Yes,No,Roadways,No,Working Class,urban,144.54,Michigan
Moderate_Reputation,34.0,11.0,12986.0,Brass,29.53,78.81,No,No,No,Airways,No,Working Class,remote,1495.94,Delaware
Moderate_Reputation,26.0,16.0,1142844.0,Marble,611.64,96.21,No,No,No,Roadways,No,Working Class,urban,12345.74,Utah
Moderate_Reputation,10.0,5.0,180.0,Aluminium,4.17,15.61,No,No,No,Roadways,No,Wealthy,remote,166.91,Maryland
Low_Reputation,11.0,7.0,315.0,Aluminium,3.75,12.34,No,No,Yes,Roadways,No,Working Class,urban,110.69,New Jersey
Low_Reputation,30.0,17.0,653.0,Wood,3.94,11.04,Yes,No,Yes,Waterways,No,Working Class,urban,163.07,AE
Low_Reputation,3.0,3.0,51.0,Brass,4.76,22.69,Yes,Yes,No,Roadways,No,Wealthy,urban,211.08,Georgia
Low_Reputation,9.0,4.0,188.0,Clay,6.64,16.81,No,No,No,Roadways,Yes,Working Class,urban,174.42,Tennessee
High_Reputation,37.0,9.0,177152.0,Marble,449.01,45.33,Yes,No,No,Waterways,Yes,Working Class,remote,4982.13,Texas
High_Reputation,20.0,8.0,378113.0,Stone,3401.03,69.15,Yes,No,Yes,Waterways,No,Working Class,urban,19772.8,Arizona
Moderate_Reputation,26.0,7.0,498141.0,Stone,725.45,59.02,No,No,No,Roadways,No,Working Class,urban,6239.74,Rhode Island
High_Reputation,9.0,5.0,200.0,Aluminium,5.72,17.29,No,No,No,Roadways,No,Wealthy,urban,343.82,Kansas
Moderate_Reputation,14.0,6.0,912.0,Clay,6.22,23.35,No,Yes,No,Airways,Yes,Working Class,urban,257.39,Nevada
Moderate_Reputation,3.0,2.0,16.0,Clay,6.04,23.14,No,Yes,Yes,Roadways,Yes,Wealthy,urban,280.9,New Hampshire
Moderate_Reputation,32.0,23.0,1544.0,Aluminium,4.17,13.25,No,No,Yes,Roadways,No,Wealthy,urban,389.73,Massachusetts
High_Reputation,8.0,5.0,141.0,Clay,6.11,11.04,Yes,No,No,Waterways,Yes,Working Class,urban,471.96,Texas
High_Reputation,15.0,7.0,457.0,Aluminium,3.49,22.07,No,Yes,Yes,Roadways,No,Working Class,urban,382.29,Iowa
High_Reputation,12.0,6.0,46034.0,Stone,158.62,75.04,Yes,Yes,Yes,Airways,No,Working Class,remote,1840.2,Alaska
Moderate_Reputation,20.0,3.0,164.0,Brass,6.41,18.41,No,No,Yes,Roadways,No,Working Class,urban,221.36,Alaska
High_Reputation,14.0,7.0,3049.0,Bronze,5.94,11.41,Yes,Yes,Yes,Airways,No,Working Class,urban,676.2,Idaho
High_Reputation,19.0,8.0,2559.0,Brass,16.9,15.37,No,Yes,No,Roadways,No,Wealthy,urban,572.48,Indiana
High_Reputation,19.0,12.0,841044.0,Stone,2675.13,88.32,Yes,No,No,Roadways,No,Working Class,urban,7872.82,Mississippi
Low_Reputation,29.0,11.0,254.0,Wood,4.86,19.77,No,No,Yes,Roadways,No,Working Class,urban,166.64,Nebraska
Moderate_Reputation,26.0,9.0,476908.0,Stone,2552.57,72.26,No,Yes,No,Airways,No,Wealthy,urban,8542.04,AA
Low_Reputation,20.0,11.0,2573.0,Clay,3.68,15.49,No,No,Yes,Airways,Yes,Working Class,urban,226.0,New Jersey
Moderate_Reputation,20.0,8.0,76584.0,Brass,272.51,45.12,Yes,Yes,No,Airways,No,Working Class,urban,2233.7,Maryland
Moderate_Reputation,5.0,3.0,651.0,Marble,5.84,19.56,Yes,No,No,Airways,No,Working Class,urban,274.67,AA
Low_Reputation,5.0,3.0,22.0,Wood,6.1,17.41,Yes,No,No,Waterways,No,Working Class,remote,116.26,District of Columbia
High_Reputation,17.0,8.0,1543.0,Clay,13.67,18.1,No,No,Yes,Roadways,Yes,Working Class,urban,428.63,West Virginia
Moderate_Reputation,12.0,6.0,20337.0,Marble,43.34,49.18,Yes,No,Yes,Waterways,No,Working Class,urban,763.41,Wyoming
High_Reputation,15.0,7.0,370.0,Aluminium,6.47,16.36,No,No,No,Waterways,No,Working Class,urban,414.94,AE
Moderate_Reputation,13.0,6.0,142.0,Wood,6.25,18.37,Yes,No,No,Waterways,No,Working Class,urban,190.69,Maryland
Low_Reputation,22.0,13.0,3570.0,Clay,5.44,19.46,No,Yes,No,Airways,Yes,Wealthy,urban,273.06,Alaska
Moderate_Reputation,21.0,16.0,1972.0,Aluminium,4.2,19.88,No,Yes,Yes,Airways,No,Working Class,urban,287.79,New Jersey
High_Reputation,32.0,11.0,5535.0,Clay,42.91,57.16,No,No,No,Roadways,Yes,Working Class,urban,1915.02,Utah
Moderate_Reputation,29.0,11.0,319.0,Wood,6.93,17.61,No,No,No,Roadways,No,Working Class,urban,166.98,Louisiana
Moderate_Reputation,17.0,8.0,1054.0,Aluminium,6.21,17.09,Yes,Yes,No,Airways,No,Working Class,urban,294.92,AP
High_Reputation,27.0,17.0,48264.0,Brass,209.03,96.5,No,No,No,Roadways,No,Working Class,urban,2641.5,AE
Moderate_Reputation,37.0,16.0,649.0,Aluminium,29.96,19.83,Yes,Yes,No,Airways,No,Wealthy,remote,502.03,Arkansas
Moderate_Reputation,26.0,7.0,324788.0,Stone,181.26,48.16,No,No,No,Roadways,No,Working Class,urban,1692.54,Minnesota
High_Reputation,32.0,10.0,16449.0,Brass,59.4,93.7,No,No,No,Roadways,No,Working Class,urban,4958.83,Indiana
Moderate_Reputation,19.0,9.0,389251.0,Stone,645.59,39.73,No,No,No,Roadways,No,Wealthy,urban,3919.96,West Virginia
Moderate_Reputation,36.0,11.0,211230.5,Stone,5622.81,29.04,No,No,No,Airways,No,Working Class,urban,40544.41,California
Moderate_Reputation,29.0,15.0,52210.0,Brass,37.41,65.72,Yes,No,No,Roadways,No,Working Class,urban,626.58,AA
Moderate_Reputation,9.0,4.0,128.0,Aluminium,5.81,12.37,Yes,Yes,No,Airways,No,Working Class,urban,251.77,North Dakota
Low_Reputation,33.0,14.0,2321.0,Aluminium,6.9,16.53,No,No,No,Waterways,No,Working Class,urban,171.09,Oregon
High_Reputation,15.0,6.0,2964.0,Brass,5.42,13.39,Yes,No,Yes,Waterways,No,Working Class,urban,587.26,Oklahoma
Moderate_Reputation,21.0,5.0,6078.5,Bronze,6.46,22.29,No,No,No,Airways,No,Working Class,urban,219.89,Arkansas
Low_Reputation,9.0,5.0,96.0,Aluminium,3.08,21.1,No,No,No,Airways,No,Wealthy,urban,151.37,Maine
